studyId	studyType	analysisFlag	qualityControl	isCurated
GCST90043208				TRUE
GCST90042346				TRUE
GCST90043305				TRUE
GCST90044680				TRUE
GCST90042153				TRUE
GCST90042162				TRUE
GCST90043843				TRUE
GCST90043055				TRUE
GCST90043773				TRUE
GCST90043540				TRUE
GCST90043478				TRUE
GCST90042601				TRUE
GCST90042606				TRUE
GCST90042949				TRUE
GCST90044403				TRUE
GCST90043245				TRUE
GCST90042203				TRUE
GCST90044534				TRUE
GCST90044557				TRUE
GCST90044639				TRUE
GCST90044661				TRUE
GCST90042110				TRUE
GCST90042460				TRUE
GCST90042407				TRUE
GCST90044173				TRUE
GCST90042522				TRUE
GCST90042800				TRUE
GCST90043206				TRUE
GCST90042242				TRUE
GCST90044560				TRUE
GCST90043464				TRUE
GCST90044147				TRUE
GCST90042184				TRUE
GCST90044447				TRUE
GCST90044417				TRUE
GCST90043171				TRUE
GCST90044005				TRUE
GCST90043955				TRUE
GCST90042343				TRUE
GCST90042315				TRUE
GCST90043863				TRUE
GCST90043072				TRUE
GCST90044065				TRUE
GCST90043563				TRUE
GCST90042543				TRUE
GCST90042942				TRUE
GCST90044501				TRUE
GCST90042711				TRUE
GCST90044014				TRUE
GCST90043395				TRUE
GCST90044637				TRUE
GCST90043920				TRUE
GCST90043886				TRUE
GCST90043865				TRUE
GCST90043514				TRUE
GCST90043481				TRUE
GCST90043460				TRUE
GCST90042378				TRUE
GCST90044085				TRUE
GCST90044114				TRUE
GCST90042190				TRUE
GCST90042840				TRUE
GCST90042744				TRUE
GCST90042267				TRUE
GCST90042154				TRUE
GCST90043950				TRUE
GCST90043842				TRUE
GCST90043868				TRUE
GCST90043791				TRUE
GCST90043127				TRUE
GCST90043501				TRUE
GCST90042531				TRUE
GCST90042647				TRUE
GCST90044516				TRUE
GCST90043168				TRUE
GCST90044031				TRUE
GCST90042236				TRUE
GCST90044620				TRUE
GCST90044571				TRUE
GCST90044671				TRUE
GCST90043909				TRUE
GCST90043820				TRUE
GCST90042469				TRUE
GCST90044088				TRUE
GCST90044183				TRUE
GCST90044334				TRUE
GCST90044347				TRUE
GCST90044317				TRUE
GCST90044320				TRUE
GCST90042919				TRUE
GCST90042921				TRUE
GCST90044520				TRUE
GCST90044448				TRUE
GCST90044681				TRUE
GCST90041984				TRUE
GCST90043940				TRUE
GCST90043852				TRUE
GCST90043780				TRUE
GCST90042822				TRUE
GCST90041971				TRUE
GCST90043255				TRUE
GCST90043246				TRUE
GCST90043362				TRUE
GCST90044659				TRUE
GCST90042141				TRUE
GCST90043622				TRUE
GCST90043083				TRUE
GCST90043534				TRUE
GCST90042356				TRUE
GCST90042474				TRUE
GCST90044086				TRUE
GCST90044116				TRUE
GCST90042553				TRUE
GCST90042574				TRUE
GCST90042900				TRUE
GCST90042924				TRUE
GCST90044449				TRUE
GCST90041977				TRUE
GCST90043190				TRUE
GCST90043220				TRUE
GCST90043225				TRUE
GCST90043973				TRUE
GCST90042307				TRUE
GCST90043945				TRUE
GCST90043885				TRUE
GCST90043482				TRUE
GCST90043455				TRUE
GCST90042500				TRUE
GCST90043260				TRUE
GCST90042348				TRUE
GCST90043433				TRUE
GCST90044563				TRUE
GCST90042142				TRUE
GCST90043864				TRUE
GCST90043030				TRUE
GCST90043061				TRUE
GCST90043485				TRUE
GCST90042389				TRUE
GCST90042391				TRUE
GCST90042372				TRUE
GCST90042373				TRUE
GCST90042403				TRUE
GCST90044200				TRUE
GCST90042602				TRUE
GCST90042614				TRUE
GCST90042558				TRUE
GCST90042718				TRUE
GCST90042796				TRUE
GCST90043366				TRUE
GCST90044603				TRUE
GCST90044558				TRUE
GCST90042493				TRUE
GCST90044180				TRUE
GCST90043562				TRUE
GCST90044281				TRUE
GCST90044300				TRUE
GCST90042908				TRUE
GCST90042722				TRUE
GCST90043262				TRUE
GCST90043163				TRUE
GCST90043343				TRUE
GCST90044544				TRUE
GCST90044642				TRUE
GCST90043636				TRUE
GCST90042112				TRUE
GCST90042967				TRUE
GCST90043059				TRUE
GCST90044154				TRUE
GCST90043570				TRUE
GCST90042610				TRUE
GCST90044356				TRUE
GCST90044299				TRUE
GCST90042791				TRUE
GCST90043273				TRUE
GCST90043345				TRUE
GCST90043905				TRUE
GCST90043073				TRUE
GCST90043507				TRUE
GCST90043496				TRUE
GCST90043462				TRUE
GCST90042491				TRUE
GCST90044155				TRUE
GCST90043575				TRUE
GCST90042512				TRUE
GCST90042180				TRUE
GCST90043981				TRUE
GCST90042277				TRUE
GCST90043335				TRUE
GCST90043307				TRUE
GCST90043026				TRUE
GCST90043003				TRUE
GCST90043086				TRUE
GCST90042834				TRUE
GCST90042877				TRUE
GCST90044384				TRUE
GCST90041961				TRUE
GCST90044001				TRUE
GCST90042326				TRUE
GCST90042259				TRUE
GCST90043384				TRUE
GCST90043436				TRUE
GCST90043908				TRUE
GCST90044189				TRUE
GCST90043561				TRUE
GCST90042514				TRUE
GCST90044247				TRUE
GCST90042895				TRUE
GCST90043962				TRUE
GCST90042320				TRUE
GCST90043370				TRUE
GCST90043804				TRUE
GCST90043045				TRUE
GCST90043000				TRUE
GCST90042390				TRUE
GCST90042452				TRUE
GCST90044093				TRUE
GCST90042529				TRUE
GCST90044345				TRUE
GCST90042837				TRUE
GCST90044455				TRUE
GCST90044416				TRUE
GCST90042345				TRUE
GCST90044606				TRUE
GCST90043614				TRUE
GCST90043029				TRUE
GCST90044140				TRUE
GCST90044267				TRUE
GCST90044478				TRUE
GCST90042820				TRUE
GCST90042229				TRUE
GCST90043278				TRUE
GCST90043429				TRUE
GCST90042118				TRUE
GCST90042155				TRUE
GCST90043894				TRUE
GCST90043093				TRUE
GCST90043144				TRUE
GCST90043535				TRUE
GCST90043483				TRUE
GCST90042573				TRUE
GCST90044279				TRUE
GCST90043193				TRUE
GCST90042330				TRUE
GCST90044631				TRUE
GCST90044649				TRUE
GCST90041986				TRUE
GCST90042098				TRUE
GCST90043928				TRUE
GCST90043816				TRUE
GCST90042964				TRUE
GCST90043505				TRUE
GCST90042498				TRUE
GCST90044513				TRUE
GCST90044475				TRUE
GCST90043200				TRUE
GCST90042140				TRUE
GCST90043544				TRUE
GCST90042396				TRUE
GCST90044333				TRUE
GCST90042873				TRUE
GCST90044514				TRUE
GCST90042700				TRUE
GCST90042823				TRUE
GCST90043197				TRUE
GCST90043159				TRUE
GCST90043223				TRUE
GCST90043985				TRUE
GCST90042347				TRUE
GCST90042270				TRUE
GCST90042274				TRUE
GCST90043432				TRUE
GCST90044607				TRUE
GCST90044559				TRUE
GCST90043755				TRUE
GCST90042528				TRUE
GCST90042637				TRUE
GCST90042648				TRUE
GCST90044372				TRUE
GCST90044527				TRUE
GCST90043155				TRUE
GCST90044530				TRUE
GCST90042103				TRUE
GCST90042168				TRUE
GCST90042137				TRUE
GCST90043915				TRUE
GCST90043814				TRUE
GCST90042398				TRUE
GCST90042186				TRUE
GCST90042863				TRUE
GCST90044435				TRUE
GCST90041975				TRUE
GCST90043978				TRUE
GCST90042258				TRUE
GCST90043297				TRUE
GCST90043319				TRUE
GCST90042411				TRUE
GCST90042484				TRUE
GCST90042496				TRUE
GCST90044181				TRUE
GCST90044202				TRUE
GCST90044205				TRUE
GCST90042619				TRUE
GCST90042554				TRUE
GCST90042525				TRUE
GCST90044432				TRUE
GCST90044419				TRUE
GCST90043194				TRUE
GCST90042308				TRUE
GCST90043417				TRUE
GCST90044542				TRUE
GCST90042107				TRUE
GCST90043123				TRUE
GCST90043503				TRUE
GCST90044404				TRUE
GCST90043226				TRUE
GCST90042312				TRUE
GCST90043289				TRUE
GCST90043450				TRUE
GCST90044569				TRUE
GCST90044636				TRUE
GCST90042006				TRUE
GCST90043941				TRUE
GCST90043100				TRUE
GCST90043147				TRUE
GCST90042433				TRUE
GCST90042450				TRUE
GCST90042483				TRUE
GCST90044313				TRUE
GCST90042874				TRUE
GCST90042904				TRUE
GCST90044521				TRUE
GCST90042781				TRUE
GCST90043221				TRUE
GCST90044026				TRUE
GCST90042342				TRUE
GCST90042156				TRUE
GCST90042171				TRUE
GCST90042146				TRUE
GCST90043854				TRUE
GCST90042475				TRUE
GCST90042486				TRUE
GCST90044318				TRUE
GCST90043250				TRUE
GCST90042334				TRUE
GCST90042301				TRUE
GCST90043413				TRUE
GCST90043647				TRUE
GCST90043838				TRUE
GCST90043471				TRUE
GCST90044160				TRUE
GCST90044277				TRUE
GCST90042838				TRUE
GCST90042891				TRUE
GCST90043239				TRUE
GCST90043173				TRUE
GCST90043209				TRUE
GCST90043991				TRUE
GCST90042284				TRUE
GCST90042216				TRUE
GCST90042256				TRUE
GCST90044550				TRUE
GCST90043835				TRUE
GCST90043110				TRUE
GCST90043764				TRUE
GCST90042435				TRUE
GCST90042596				TRUE
GCST90044339				TRUE
GCST90042795				TRUE
GCST90041958				TRUE
GCST90044046				TRUE
GCST90044630				TRUE
GCST90043897				TRUE
GCST90043021				TRUE
GCST90043748				TRUE
GCST90044070				TRUE
GCST90044161				TRUE
GCST90042536				TRUE
GCST90041980				TRUE
GCST90043203				TRUE
GCST90044017				TRUE
GCST90043381				TRUE
GCST90043420				TRUE
GCST90044587				TRUE
GCST90044595				TRUE
GCST90044658				TRUE
GCST90043879				TRUE
GCST90043890				TRUE
GCST90043805				TRUE
GCST90043807				TRUE
GCST90043611				TRUE
GCST90043627				TRUE
GCST90043128				TRUE
GCST90042464				TRUE
GCST90042882				TRUE
GCST90042897				TRUE
GCST90042715				TRUE
GCST90042746				TRUE
GCST90043399				TRUE
GCST90043440				TRUE
GCST90043402				TRUE
GCST90044683				TRUE
GCST90043630				TRUE
GCST90042170				TRUE
GCST90043145				TRUE
GCST90042561				TRUE
GCST90044330				TRUE
GCST90044366				TRUE
GCST90042185				TRUE
GCST90042912				TRUE
GCST90044467				TRUE
GCST90042703				TRUE
GCST90042799				TRUE
GCST90043781				TRUE
GCST90043066				TRUE
GCST90043513				TRUE
GCST90042523				TRUE
GCST90042913				TRUE
GCST90042940				TRUE
GCST90044436				TRUE
GCST90044393				TRUE
GCST90042731				TRUE
GCST90041978				TRUE
GCST90043280				TRUE
GCST90043365				TRUE
GCST90043823				TRUE
GCST90043783				TRUE
GCST90043508				TRUE
GCST90044237				TRUE
GCST90044273				TRUE
GCST90042182				TRUE
GCST90044443				TRUE
GCST90044426				TRUE
GCST90042728				TRUE
GCST90043238				TRUE
GCST90043311				TRUE
GCST90044604				TRUE
GCST90043811				TRUE
GCST90042976				TRUE
GCST90044260				TRUE
GCST90042853				TRUE
GCST90042861				TRUE
GCST90044386				TRUE
GCST90042704				TRUE
GCST90043261				TRUE
GCST90043186				TRUE
GCST90042228				TRUE
GCST90042245				TRUE
GCST90043393				TRUE
GCST90043426				TRUE
GCST90044617				TRUE
GCST90042174				TRUE
GCST90043802				TRUE
GCST90043628				TRUE
GCST90043500				TRUE
GCST90042408				TRUE
GCST90044098				TRUE
GCST90044115				TRUE
GCST90044152				TRUE
GCST90044357				TRUE
GCST90044254				TRUE
GCST90044508				TRUE
GCST90042817				TRUE
GCST90042723				TRUE
GCST90043419				TRUE
GCST90044594				TRUE
GCST90043637				TRUE
GCST90042431				TRUE
GCST90042463				TRUE
GCST90042480				TRUE
GCST90044280				TRUE
GCST90044522				TRUE
GCST90044528				TRUE
GCST90044415				TRUE
GCST90042802				TRUE
GCST90042712				TRUE
GCST90042759				TRUE
GCST90042769				TRUE
GCST90044549				TRUE
GCST90044593				TRUE
GCST90043653				TRUE
GCST90043800				TRUE
GCST90043022				TRUE
GCST90043069				TRUE
GCST90043524				TRUE
GCST90042492				TRUE
GCST90042635				TRUE
GCST90044285				TRUE
GCST90042914				TRUE
GCST90042925				TRUE
GCST90043980				TRUE
GCST90042331				TRUE
GCST90043383				TRUE
GCST90044577				TRUE
GCST90043012				TRUE
GCST90044135				TRUE
GCST90044256				TRUE
GCST90042856				TRUE
GCST90042864				TRUE
GCST90042935				TRUE
GCST90044394				TRUE
GCST90044008				TRUE
GCST90043292				TRUE
GCST90043295				TRUE
GCST90043333				TRUE
GCST90043397				TRUE
GCST90043351				TRUE
GCST90043846				TRUE
GCST90042397				TRUE
GCST90042489				TRUE
GCST90042649				TRUE
GCST90044297				TRUE
GCST90043270				TRUE
GCST90043385				TRUE
GCST90044676				TRUE
GCST90043933				TRUE
GCST90042979				TRUE
GCST90042664				TRUE
GCST90042567				TRUE
GCST90044259				TRUE
GCST90043960				TRUE
GCST90043963				TRUE
GCST90043639				TRUE
GCST90043895				TRUE
GCST90043878				TRUE
GCST90043040				TRUE
GCST90042954				TRUE
GCST90043106				TRUE
GCST90044164				TRUE
GCST90044186				TRUE
GCST90042898				TRUE
GCST90044406				TRUE
GCST90042818				TRUE
GCST90043993				TRUE
GCST90044021				TRUE
GCST90043958				TRUE
GCST90043321				TRUE
GCST90044545				TRUE
GCST90044682				TRUE
GCST90042127				TRUE
GCST90043011				TRUE
GCST90043013				TRUE
GCST90042660				TRUE
GCST90044351				TRUE
GCST90044371				TRUE
GCST90044481				TRUE
GCST90044418				TRUE
GCST90042716				TRUE
GCST90043251				TRUE
GCST90043258				TRUE
GCST90043281				TRUE
GCST90043336				TRUE
GCST90043375				TRUE
GCST90043027				TRUE
GCST90043060				TRUE
GCST90043122				TRUE
GCST90043457				TRUE
GCST90044209				TRUE
GCST90042581				TRUE
GCST90044468				TRUE
GCST90042717				TRUE
GCST90042777				TRUE
GCST90042222				TRUE
GCST90043443				TRUE
GCST90044533				TRUE
GCST90043054				TRUE
GCST90043538				TRUE
GCST90042482				TRUE
GCST90044125				TRUE
GCST90042577				TRUE
GCST90042571				TRUE
GCST90042844				TRUE
GCST90042933				TRUE
GCST90043435				TRUE
GCST90043918				TRUE
GCST90042981				TRUE
GCST90043517				TRUE
GCST90042384				TRUE
GCST90042451				TRUE
GCST90042472				TRUE
GCST90044096				TRUE
GCST90042640				TRUE
GCST90044257				TRUE
GCST90044264				TRUE
GCST90042870				TRUE
GCST90043154				TRUE
GCST90043398				TRUE
GCST90043309				TRUE
GCST90043652				TRUE
GCST90043784				TRUE
GCST90043057				TRUE
GCST90043747				TRUE
GCST90042467				TRUE
GCST90042533				TRUE
GCST90042572				TRUE
GCST90044287				TRUE
GCST90044306				TRUE
GCST90042806				TRUE
GCST90042798				TRUE
GCST90043956				TRUE
GCST90042237				TRUE
GCST90043344				TRUE
GCST90044581				TRUE
GCST90042111				TRUE
GCST90042159				TRUE
GCST90043910				TRUE
GCST90043620				TRUE
GCST90043034				TRUE
GCST90043044				TRUE
GCST90042405				TRUE
GCST90042417				TRUE
GCST90044080				TRUE
GCST90044193				TRUE
GCST90042532				TRUE
GCST90044246				TRUE
GCST90044314				TRUE
GCST90044425				TRUE
GCST90044042				TRUE
GCST90042279				TRUE
GCST90044665				TRUE
GCST90043801				TRUE
GCST90043001				TRUE
GCST90043518				TRUE
GCST90042363				TRUE
GCST90042494				TRUE
GCST90044213				TRUE
GCST90042517				TRUE
GCST90044240				TRUE
GCST90042828				TRUE
GCST90042889				TRUE
GCST90042903				TRUE
GCST90044413				TRUE
GCST90044020				TRUE
GCST90043961				TRUE
GCST90043302				TRUE
GCST90044566				TRUE
GCST90042956				TRUE
GCST90044166				TRUE
GCST90042621				TRUE
GCST90044362				TRUE
GCST90044233				TRUE
GCST90042910				TRUE
GCST90042231				TRUE
GCST90043423				TRUE
GCST90044583				TRUE
GCST90043884				TRUE
GCST90043848				TRUE
GCST90043572				TRUE
GCST90044234				TRUE
GCST90044239				TRUE
GCST90044010				TRUE
GCST90044645				TRUE
GCST90043837				TRUE
GCST90043875				TRUE
GCST90043077				TRUE
GCST90044195				TRUE
GCST90042562				TRUE
GCST90044390				TRUE
GCST90043227				TRUE
GCST90044004				TRUE
GCST90042128				TRUE
GCST90042958				TRUE
GCST90042973				TRUE
GCST90043754				TRUE
GCST90042368				TRUE
GCST90044122				TRUE
GCST90044212				TRUE
GCST90042885				TRUE
GCST90044412				TRUE
GCST90043210				TRUE
GCST90042298				TRUE
GCST90043288				TRUE
GCST90043373				TRUE
GCST90043824				TRUE
GCST90043825				TRUE
GCST90044082				TRUE
GCST90044358				TRUE
GCST90043199				TRUE
GCST90043967				TRUE
GCST90043043				TRUE
GCST90043751				TRUE
GCST90042643				TRUE
GCST90044293				TRUE
GCST90043659				TRUE
GCST90042860				TRUE
GCST90042832				TRUE
GCST90043188				TRUE
GCST90043202				TRUE
GCST90042230				TRUE
GCST90042233				TRUE
GCST90042317				TRUE
GCST90044643				TRUE
GCST90042119				TRUE
GCST90043131				TRUE
GCST90042592				TRUE
GCST90042831				TRUE
GCST90042695				TRUE
GCST90042324				TRUE
GCST90044619				TRUE
GCST90043646				TRUE
GCST90043935				TRUE
GCST90043880				TRUE
GCST90043836				TRUE
GCST90043866				TRUE
GCST90043038				TRUE
GCST90043757				TRUE
GCST90042380				TRUE
GCST90042442				TRUE
GCST90044159				TRUE
GCST90044229				TRUE
GCST90042876				TRUE
GCST90044507				TRUE
GCST90044421				TRUE
GCST90042807				TRUE
GCST90042709				TRUE
GCST90042714				TRUE
GCST90042762				TRUE
GCST90044024				TRUE
GCST90043975				TRUE
GCST90042250				TRUE
GCST90042302				TRUE
GCST90042278				TRUE
GCST90044562				TRUE
GCST90043841				TRUE
GCST90043041				TRUE
GCST90044072				TRUE
GCST90044182				TRUE
GCST90042541				TRUE
GCST90042556				TRUE
GCST90044311				TRUE
GCST90044316				TRUE
GCST90041972				TRUE
GCST90041979				TRUE
GCST90043987				TRUE
GCST90044539				TRUE
GCST90044588				TRUE
GCST90043798				TRUE
GCST90043744				TRUE
GCST90044076				TRUE
GCST90042513				TRUE
GCST90044410				TRUE
GCST90042780				TRUE
GCST90043277				TRUE
GCST90043382				TRUE
GCST90043406				TRUE
GCST90043642				TRUE
GCST90042169				TRUE
GCST90043020				TRUE
GCST90043737				TRUE
GCST90042437				TRUE
GCST90044149				TRUE
GCST90044312				TRUE
GCST90042854				TRUE
GCST90042936				TRUE
GCST90043966				TRUE
GCST90043338				TRUE
GCST90043430				TRUE
GCST90041983				TRUE
GCST90042100				TRUE
GCST90042988				TRUE
GCST90043108				TRUE
GCST90043759				TRUE
GCST90043761				TRUE
GCST90042446				TRUE
GCST90042607				TRUE
GCST90044471				TRUE
GCST90043409				TRUE
GCST90044627				TRUE
GCST90044635				TRUE
GCST90042148				TRUE
GCST90043877				TRUE
GCST90043808				TRUE
GCST90043796				TRUE
GCST90043140				TRUE
GCST90044199				TRUE
GCST90042181				TRUE
GCST90042911				TRUE
GCST90042901				TRUE
GCST90044510				TRUE
GCST90044503				TRUE
GCST90044389				TRUE
GCST90043157				TRUE
GCST90043215				TRUE
GCST90042246				TRUE
GCST90043376				TRUE
GCST90044688				TRUE
GCST90043655				TRUE
GCST90042175				TRUE
GCST90043892				TRUE
GCST90043010				TRUE
GCST90043121				TRUE
GCST90042199				TRUE
GCST90042428				TRUE
GCST90044144				TRUE
GCST90044431				TRUE
GCST90044439				TRUE
GCST90044380				TRUE
GCST90042771				TRUE
GCST90042788				TRUE
GCST90041964				TRUE
GCST90043235				TRUE
GCST90043441				TRUE
GCST90043359				TRUE
GCST90044586				TRUE
GCST90043014				TRUE
GCST90042984				TRUE
GCST90043504				TRUE
GCST90044162				TRUE
GCST90044177				TRUE
GCST90042504				TRUE
GCST90044291				TRUE
GCST90044278				TRUE
GCST90042836				TRUE
GCST90042907				TRUE
GCST90042941				TRUE
GCST90042947				TRUE
GCST90044474				TRUE
GCST90042787				TRUE
GCST90043970				TRUE
GCST90042338				TRUE
GCST90042349				TRUE
GCST90043898				TRUE
GCST90043035				TRUE
GCST90043017				TRUE
GCST90043529				TRUE
GCST90042386				TRUE
GCST90042392				TRUE
GCST90043573				TRUE
GCST90044296				TRUE
GCST90042909				TRUE
GCST90042337				TRUE
GCST90044536				TRUE
GCST90044646				TRUE
GCST90043934				TRUE
GCST90042966				TRUE
GCST90043463				TRUE
GCST90043469				TRUE
GCST90044194				TRUE
GCST90044525				TRUE
GCST90041966				TRUE
GCST90043282				TRUE
GCST90043112				TRUE
GCST90042421				TRUE
GCST90044176				TRUE
GCST90044179				TRUE
GCST90044206				TRUE
GCST90042599				TRUE
GCST90042899				TRUE
GCST90042816				TRUE
GCST90042776				TRUE
GCST90044030				TRUE
GCST90042221				TRUE
GCST90043315				TRUE
GCST90044531				TRUE
GCST90044602				TRUE
GCST90043873				TRUE
GCST90042412				TRUE
GCST90042626				TRUE
GCST90044343				TRUE
GCST90042830				TRUE
GCST90042344				TRUE
GCST90042318				TRUE
GCST90043296				TRUE
GCST90043953				TRUE
GCST90043831				TRUE
GCST90042515				TRUE
GCST90044353				TRUE
GCST90044310				TRUE
GCST90043388				TRUE
GCST90043444				TRUE
GCST90043883				TRUE
GCST90043785				TRUE
GCST90043527				TRUE
GCST90043476				TRUE
GCST90043480				TRUE
GCST90042377				TRUE
GCST90042369				TRUE
GCST90044203				TRUE
GCST90042593				TRUE
GCST90042178				TRUE
GCST90044013				TRUE
GCST90042291				TRUE
GCST90044532				TRUE
GCST90044547				TRUE
GCST90043952				TRUE
GCST90043613				TRUE
GCST90043743				TRUE
GCST90042401				TRUE
GCST90044064				TRUE
GCST90042661				TRUE
GCST90042849				TRUE
GCST90044523				TRUE
GCST90044382				TRUE
GCST90043252				TRUE
GCST90043994				TRUE
GCST90043971				TRUE
GCST90042311				TRUE
GCST90043372				TRUE
GCST90044598				TRUE
GCST90043907				TRUE
GCST90043903				TRUE
GCST90043860				TRUE
GCST90043519				TRUE
GCST90042359				TRUE
GCST90042424				TRUE
GCST90043578				TRUE
GCST90042579				TRUE
GCST90042859				TRUE
GCST90042845				TRUE
GCST90042934				TRUE
GCST90044470				TRUE
GCST90044414				TRUE
GCST90043269				TRUE
GCST90042322				TRUE
GCST90042286				TRUE
GCST90043331				TRUE
GCST90044657				TRUE
GCST90043862				TRUE
GCST90042379				TRUE
GCST90042439				TRUE
GCST90042470				TRUE
GCST90042497				TRUE
GCST90042658				TRUE
GCST90044252				TRUE
GCST90044524				TRUE
GCST90044462				TRUE
GCST90044029				TRUE
GCST90042252				TRUE
GCST90043386				TRUE
GCST90041994				TRUE
GCST90043792				TRUE
GCST90042448				TRUE
GCST90042457				TRUE
GCST90042521				TRUE
GCST90044374				TRUE
GCST90042950				TRUE
GCST90042710				TRUE
GCST90042784				TRUE
GCST90044575				TRUE
GCST90043946				TRUE
GCST90043623				TRUE
GCST90043033				TRUE
GCST90042977				TRUE
GCST90043541				TRUE
GCST90043490				TRUE
GCST90043467				TRUE
GCST90042402				TRUE
GCST90044329				TRUE
GCST90044266				TRUE
GCST90044288				TRUE
GCST90044302				TRUE
GCST90043214				TRUE
GCST90042251				TRUE
GCST90043287				TRUE
GCST90043361				TRUE
GCST90043364				TRUE
GCST90042123				TRUE
GCST90042507				TRUE
GCST90044494				TRUE
GCST90042707				TRUE
GCST90043205				TRUE
GCST90042126				TRUE
GCST90043937				TRUE
GCST90043617				TRUE
GCST90043118				TRUE
GCST90043149				TRUE
GCST90043738				TRUE
GCST90042425				TRUE
GCST90044405				TRUE
GCST90044392				TRUE
GCST90042768				TRUE
GCST90042735				TRUE
GCST90042738				TRUE
GCST90042745				TRUE
GCST90043936				TRUE
GCST90043822				TRUE
GCST90043107				TRUE
GCST90043132				TRUE
GCST90043479				TRUE
GCST90042387				TRUE
